index,company_name,company_key,domain,company_careers_url,detected_ats,discovery_status,source_count,validated_source_count,polled_source_count,connectors,source_types,jobs_created_total,jobs_accepted_total,retained_live_total,last_successful_poll_at,from_csv_seed,sample_source_urls
6076,PayAllies,payallies,payallies.com,https://payallies.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://payallies.com/careers | http://www.payallies.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6077,Perpetu,perpetu,perpetu.co,https://perpetu.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://perpetu.co/careers | http://www.perpetu.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6078,PhoneJoy Solutions,phonejoysolutions,phonejoy.com,https://phonejoy.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://phonejoy.com/careers | http://www.phonejoy.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6079,Pinnacle Consulting,pinnacleconsulting,pinnacle.hk,https://pinnacle.hk/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://pinnacle.hk/careers | http://www.pinnacle.hk/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6080,Playroll,playroll,playroll.me,https://playroll.me/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://playroll.me/careers | http://www.playroll.me | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6081,Playto,playto,playto.org,https://playto.org/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://playto.org/careers | http://playto.org/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6082,Postcard & Tag,postcardandtag,postcardandtag.com,https://postcardandtag.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://postcardandtag.com/careers | http://www.postcardandtag.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6083,Precis,precis,goprecis.com,https://goprecis.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://goprecis.com/careers | http://www.goprecis.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6084,Prenetics,prenetics,prenetics.com,https://prenetics.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://prenetics.com/careers | http://www.prenetics.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6085,Printact,printact,printact.co,https://printact.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://printact.co/careers | http://www.printact.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6086,PSM International,psminternational,psminternational.com,https://psminternational.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://psminternational.com/careers | http://www.psminternational.com/en/index/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6087,Quantifeed,quantifeed,quantifeed.com,https://quantifeed.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://quantifeed.com/careers | http://www.quantifeed.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6088,QVIVO,qvivo,qvivo.com,https://qvivo.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://qvivo.com/careers | http://www.qvivo.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6089,Reclick Inc,reclickinc,reclick.co,https://reclick.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://reclick.co/careers | https://reclick.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6090,Recruit.net,recruitnet,recruit.net,https://recruit.net/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://recruit.net/careers | http://www.recruit.net | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6091,Rovux Group Limited,rovuxgrouplimited,rovux.com,https://rovux.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://rovux.com/careers | http://www.rovux.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6092,ScramCard,scramcard,scramcard.com,https://scramcard.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://scramcard.com/careers | https://www.scramcard.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6093,Sensbeat,sensbeat,sensbeat.com,https://sensbeat.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://sensbeat.com/careers | http://www.sensbeat.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6094,ShopHop,shophop,shophop.me,https://shophop.me/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://shophop.me/careers | http://www.shophop.me | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6095,Shopline,shopline,shoplineapp.com,https://shoplineapp.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://shoplineapp.com/careers | http://www.shoplineapp.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6096,Simple Wearables,simplewearables,simplewearables.com,https://simplewearables.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://simplewearables.com/careers | http://www.simplewearables.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6097,Simplus.IO,simplusio,simplus.io,https://simplus.io/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://simplus.io/careers | https://simplus.io | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6098,Skynet Technology International,skynettechnologyinternational,taxiwhere.com,https://taxiwhere.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://taxiwhere.com/careers | http://www.taxiwhere.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6099,Skytree Digital,skytreedigital,skytree.com.hk,https://skytree.com.hk/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://skytree.com.hk/careers | http://www.skytree.com.hk | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6100,Smart Devices,smartdevices,en.smartdevices.com.cn,https://en.smartdevices.com.cn/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://en.smartdevices.com.cn/careers | http://en.smartdevices.com.cn/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6101,Snapask,snapask,snapask.co,https://snapask.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://snapask.co/careers | http://snapask.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6102,Snaptee,snaptee,snaptee.co,https://snaptee.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://snaptee.co/careers | http://snaptee.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6103,Social Media Broadcasts (SMB) Limited,socialmediabroadcastssmblimited,social-med.com,https://social-med.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://social-med.com/careers | http://www.social-med.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6104,Softlation,softlation,softlation.com,https://softlation.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://softlation.com/careers | http://softlation.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6105,Spacious,spacious,spacious.hk,https://spacious.hk/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://spacious.hk/careers | http://www.spacious.hk | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6106,SpotHelp,spothelp,spothelp.com,https://spothelp.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://spothelp.com/careers | http://www.spothelp.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6107,Spottly,spottly,spottly.com,https://spottly.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://spottly.com/careers | http://www.spottly.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6108,Stepcase,stepcase,stepcase.com,https://stepcase.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://stepcase.com/careers | http://www.stepcase.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6109,Surround App,surroundapp,surroundapp.asia,https://surroundapp.asia/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://surroundapp.asia/careers | http://www.surroundapp.asia | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6110,Swish,swish,swishme.com,https://swishme.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://swishme.com/careers | http://www.swishme.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6111,TalkBox Limited,talkboxlimited,talkboxapp.com,https://talkboxapp.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://talkboxapp.com/careers | http://www.talkboxapp.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6112,Talkpush,talkpush,talkpush.com,https://talkpush.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://talkpush.com/careers | http://www.talkpush.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6113,Target Software,targetsoftware,object.com.cn,https://object.com.cn/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://object.com.cn/careers | http://www.object.com.cn/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6114,Taxizu,taxizu,taxizu.com,https://taxizu.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://taxizu.com/careers | http://taxizu.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6115,Techpacker,techpacker,techpacker.com,https://techpacker.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://techpacker.com/careers | http://www.techpacker.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6116,Testin Technologies,testintechnologies,testin.io,https://testin.io/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://testin.io/careers | http://www.testin.io | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6117,Tink Labs,tinklabs,handy.travel,https://handy.travel/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://handy.travel/careers | http://handy.travel/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6118,TNT Luxury Group,tntluxurygroup,luxtnt.com,https://luxtnt.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://luxtnt.com/careers | http://luxtnt.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6119,Toro Development,torodevelopment,toro-intl.com,https://toro-intl.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://toro-intl.com/careers | http://www.toro-intl.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6120,Touchmobi,touchmobi,touchmobi.com,https://touchmobi.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://touchmobi.com/careers | http://touchmobi.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6121,Travelzen.com,travelzencom,travelzen.com,https://travelzen.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://travelzen.com/careers | http://www.travelzen.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6122,Tripper,tripper,tripper.net,https://tripper.net/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://tripper.net/careers | http://www.tripper.net/explore | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6123,UHOO,uhoo,uhooinc.com,https://uhooinc.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://uhooinc.com/careers | http://www.uhooinc.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6124,Umbrella Here,umbrellahere,umbrellahere.com,https://umbrellahere.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://umbrellahere.com/careers | http://www.umbrellahere.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6125,Variab.ly,variably,variab.ly,https://variab.ly/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://variab.ly/careers | http://variab.ly/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6126,VenueHub.hk,venuehubhk,venuehub.hk,https://venuehub.hk/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://venuehub.hk/careers | http://www.venuehub.hk | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6127,VidOn.me,vidonme,vidon.me,https://vidon.me/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://vidon.me/careers | http://www.vidon.me/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6128,Viss,viss,viss.me,https://viss.me/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://viss.me/careers | http://viss.me | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6129,Vitargent,vitargent,vitargent.com,https://vitargent.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://vitargent.com/careers | http://www.vitargent.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6130,WeLab,welab,welab.co,https://welab.co/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://welab.co/careers | http://www.welab.co | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6131,WOW App Inc.,wowappinc,wowjust.watch,https://wowjust.watch/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://wowjust.watch/careers | http://www.wowjust.watch | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6132,Xinhua Financial Network,xinhuafinancialnetwork,xfn.com,https://xfn.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://xfn.com/careers | http://www.xfn.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6133,Yodh Power and Technologies Group Limited,yodhpowerandtechnologiesgrouplimited,yodhpower.com,https://yodhpower.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://yodhpower.com/careers | http://www.yodhpower.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6134,Zingly,zingly,zingly.me,https://zingly.me/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://zingly.me/careers | http://www.zingly.me | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6135,8WOOD,8wood,8wood.id,https://8wood.id/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://8wood.id/careers | http://www.8wood.id | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6136,AbraResto,abraresto,abraresto.com,https://abraresto.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://abraresto.com/careers | http://abraresto.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6137,Aktifmob Mobilicious Media Agency,aktifmobmobiliciousmediaagency,aktifmob.com,https://aktifmob.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://aktifmob.com/careers | http://www.aktifmob.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6138,Alodokter,alodokter,alodokter.com,https://alodokter.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://alodokter.com/careers | http://alodokter.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6139,Apps Foundry,appsfoundry,apps-foundry.com,https://apps-foundry.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://apps-foundry.com/careers | http://apps-foundry.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6140,Berry Kitchen,berrykitchen,berrykitchen.com,https://berrykitchen.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://berrykitchen.com/careers | http://berrykitchen.com/new/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6141,Berrybenka,berrybenka,berrybenka.com,https://berrybenka.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://berrybenka.com/careers | http://berrybenka.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6142,Bhinneka.Com,bhinnekacom,bhinneka.com,https://bhinneka.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bhinneka.com/careers | http://www.bhinneka.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6143,Bilna,bilna,bilna.com,https://bilna.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bilna.com/careers | http://bilna.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6144,Bistip,bistip,bistip.com,https://bistip.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bistip.com/careers | http://www.bistip.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6145,Bitcoin.co.id,bitcoincoid,bitcoin.co.id,https://bitcoin.co.id/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bitcoin.co.id/careers | https://www.bitcoin.co.id/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6146,Bizzy Indonesia,bizzyindonesia,bizzy.co.id,https://bizzy.co.id/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bizzy.co.id/careers | https://www.bizzy.co.id/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6147,Bobobobo,bobobobo,bobobobo.com,https://bobobobo.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bobobobo.com/careers | http://www.bobobobo.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6148,BolaBanget,bolabanget,bolabanget.com,https://bolabanget.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bolabanget.com/careers | http://www.bolabanget.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6149,Bornevia,bornevia,bornevia.com,https://bornevia.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bornevia.com/careers | https://www.bornevia.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6150,Bridestory,bridestory,bridestory.com,https://bridestory.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bridestory.com/careers | http://www.bridestory.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6151,Buku Sisa KIta Social Campaign,bukusisakitasocialcampaign,bukusisakita.com,https://bukusisakita.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://bukusisakita.com/careers | http://bukusisakita.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6152,Cabara,cabara,cabara.co.id,https://cabara.co.id/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cabara.co.id/careers | http://www.cabara.co.id | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6153,Cermati,cermati,cermati.com,https://cermati.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://cermati.com/careers | https://www.cermati.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6154,Dealoka,dealoka,dealoka.com,https://dealoka.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dealoka.com/careers | http://www.dealoka.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6155,Dinomarket,dinomarket,dinomarket.com,https://dinomarket.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://dinomarket.com/careers | http://www.dinomarket.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6156,Ennouns,ennouns,ennouns.com,https://ennouns.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://ennouns.com/careers | http://ennouns.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6157,Evoucher,evoucher,evoucher.co.id,https://evoucher.co.id/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://evoucher.co.id/careers | http://evoucher.co.id | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6158,Fabelio,fabelio,fabelio.com,https://fabelio.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://fabelio.com/careers | http://fabelio.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6159,FemaleDaily Network,femaledailynetwork,femaledaily.com,https://femaledaily.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://femaledaily.com/careers | http://www.femaledaily.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6160,Giftcard.co.id.,giftcardcoid,giftcard.co.id,https://giftcard.co.id/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://giftcard.co.id/careers | http://giftcard.co.id | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6161,Global Rooms Limited,globalroomslimited,nidarooms.com,https://nidarooms.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://nidarooms.com/careers | http://www.nidarooms.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6162,Grivy.com,grivycom,grivy.com,https://grivy.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://grivy.com/careers | http://www.grivy.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6163,HappyFresh,happyfresh,happyfresh.com,https://happyfresh.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://happyfresh.com/careers | http://happyfresh.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6164,HarukaEdu,harukaedu,harukaedu.com,https://harukaedu.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://harukaedu.com/careers | http://www.harukaedu.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6165,HijUp.com,hijupcom,hijup.com,https://hijup.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://hijup.com/careers | http://hijup.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6166,HuaYin,huayin,huayinjapan.com,https://huayinjapan.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://huayinjapan.com/careers | http://huayinjapan.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6167,IDNtimes,idntimes,idntimes.com,https://idntimes.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://idntimes.com/careers | http://www.idntimes.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6168,Indotrading,indotrading,indotrading.com,https://indotrading.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://indotrading.com/careers | http://www.indotrading.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6169,Jualo,jualo,jualo.com,https://jualo.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://jualo.com/careers | http://www.jualo.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6170,KerjaDulu,kerjadulu,kerjadulu.com,https://kerjadulu.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://kerjadulu.com/careers | http://www.kerjadulu.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6171,Kleora,kleora,kleora.com,https://kleora.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://kleora.com/careers | http://www.kleora.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6172,Konsula,konsula,konsula.com,https://konsula.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://konsula.com/careers | http://www.konsula.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6173,Laku6,laku6,laku6.com,https://laku6.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://laku6.com/careers | http://www.laku6.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6174,Lazada Indonesia,lazadaindonesia,lazada.co.id,https://lazada.co.id/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://lazada.co.id/careers | http://www.lazada.co.id | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6175,Lensza,lensza,lensza.co.id,https://lensza.co.id/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://lensza.co.id/careers | http://www.lensza.co.id/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6176,Livaza.com,livazacom,livaza.com,https://livaza.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://livaza.com/careers | http://livaza.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6177,Lolabox,lolabox,lolabox.com,https://lolabox.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://lolabox.com/careers | http://www.lolabox.com | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
6178,Malesbanget,malesbanget,malesbanget.com,https://malesbanget.com/careers,company-site,NEEDS_REVIEW,1,0,0,company-site,COMPANY_HTML,0,0,0,,True,https://malesbanget.com/careers | http://malesbanget.com/ | https://github.com/notpeter/crunchbase-data/blob/master/companies.csv
